PL,Tczew,https://old.rozklad-pkp.pl/bin/stboard.exe/en?ld=mobil&protocol=https:&,18.790151,54.097317,5100711,POST,input=5100061&REQStationS0F=excludeStationAttribute%3BM-&disableEquivs=yes&selectDate=today&boardType=dep&advancedProductMode=&GUIREQProduct_0=on&GUIREQProduct_1=on&GUIREQProduct_2=on&GUIREQProduct_3=on&maxJourneys=10&start=Show
PL,Warszawa Zachodnia,https://old.rozklad-pkp.pl/bin/stboard.exe/en?ld=mobil&protocol=https:&,20.965244,52.219974,5103350,POST,input=5100067&REQStationS0F=excludeStationAttribute%3BM-&disableEquivs=yes&selectDate=today&boardType=dep&advancedProductMode=&GUIREQProduct_0=on&GUIREQProduct_1=on&GUIREQProduct_2=on&GUIREQProduct_3=on&maxJourneys=10&start=Show
PL,Wrocław Główny,https://old.rozklad-pkp.pl/bin/stboard.exe/en?ld=mobil&protocol=https:&,17.037084,51.098075,5106010,POST,input=5100069&REQStationS0F=excludeStationAttribute%3BM-&disableEquivs=yes&selectDate=today&boardType=dep&advancedProductMode=&GUIREQProduct_0=on&GUIREQProduct_1=on&GUIREQProduct_2=on&GUIREQProduct_3=on&maxJourneys=10&start=Show
PL,Zbąszynek,https://old.rozklad-pkp.pl/bin/stboard.exe/en?ld=mobil&protocol=https:&,15.818093,52.242509,5102610,POST,input=5100071&REQStationS0F=excludeStationAttribute%3BM-&disableEquivs=yes&selectDate=today&boardType=dep&advancedProductMode=&GUIREQProduct_0=on&GUIREQProduct_1=on&GUIREQProduct_2=on&GUIREQProduct_3=on&maxJourneys=10&start=Show
PL,Rzepin,https://old.rozklad-pkp.pl/bin/stboard.exe/en?ld=mobil&protocol=https:&,14.815076,52.350218,5102580,POST,input=5100082&REQStationS0F=excludeStationAttribute%3BM-&disableEquivs=yes&selectDate=today&boardType=dep&advancedProductMode=&GUIREQProduct_0=on&GUIREQProduct_1=on&GUIREQProduct_2=on&GUIREQProduct_3=on&maxJourneys=10&start=Show
PL,Kostrzyn,https://old.rozklad-pkp.pl/bin/stboard.exe/en?ld=mobil&protocol=https:&,14.644695,52.591597,5101300,POST,input=5100214&REQStationS0F=excludeStationAttribute%3BM-&disableEquivs=yes&selectDate=today&boardType=dep&advancedProductMode=&GUIREQProduct_0=on&GUIREQProduct_1=on&GUIREQProduct_2=on&GUIREQProduct_3=on&maxJourneys=10&start=Show
PL,Żary,https://old.rozklad-pkp.pl/bin/stboard.exe/en?ld=mobil&protocol=https:&,15.136962,51.634749,5104155,POST,input=5100243&REQStationS0F=excludeStationAttribute%3BM-&disableEquivs=yes&selectDate=today&boardType=dep&advancedProductMode=&GUIREQProduct_0=on&GUIREQProduct_1=on&GUIREQProduct_2=on&GUIREQProduct_3=on&maxJourneys=10&start=Show
PL,Krzewina Zgorzelecka,https://old.rozklad-pkp.pl/bin/stboard.exe/en?ld=mobil&protocol=https:&,14.939361,51.015356,5105285,POST,input=5100244&REQStationS0F=excludeStationAttribute%3BM-&disableEquivs=yes&selectDate=today&boardType=dep&advancedProductMode=&GUIREQProduct_0=on&GUIREQProduct_1=on&GUIREQProduct_2=on&GUIREQProduct_3=on&maxJourneys=10&start=Show
PL,Świebodzin,https://old.rozklad-pkp.pl/bin/stboard.exe/en?ld=mobil&protocol=https:&,15.539535,52.245143,5102810,POST,input=5103284&REQStationS0F=excludeStationAttribute%3BM-&disableEquivs=yes&selectDate=today&boardType=dep&advancedProductMode=&GUIREQProduct_0=on&GUIREQProduct_1=on&GUIREQProduct_2=on&GUIREQProduct_3=on&maxJourneys=10&start=Show
PL,Świnoujście Centrum,https://old.rozklad-pkp.pl/bin/stboard.exe/en?ld=mobil&protocol=https:&,14.236,53.912993,5189954,POST,input=5189954&REQStationS0F=excludeStationAttribute%3BM-&disableEquivs=yes&selectDate=today&boardType=dep&advancedProductMode=&GUIREQProduct_0=on&GUIREQProduct_1=on&GUIREQProduct_2=on&GUIREQProduct_3=on&maxJourneys=10&start=Show
