"country","name","url","lon","lat","h3","population"
"GB","Congleton","https://www.realtimetrains.co.uk/search/simple/gb-nr:CNG",-2.192754,53.157637,612935732041875455,2753
"GB","Conisbrough","https://www.realtimetrains.co.uk/search/simple/gb-nr:CNS",-1.234333,53.48885,612933891122003967,1519
"FR","Conlie","https://www.garesetconnexions.sncf/fr/gares-services/conlie/horaires#main-content",-0.0113736,48.1272909,612918427786412031,424
"GB","Connel Ferry","https://www.realtimetrains.co.uk/search/simple/gb-nr:CON",-5.3849730000000005,56.451981,612930026737762303,163
"FR","Connerré - Beillé","https://www.garesetconnexions.sncf/fr/gares-services/connerre-beille/horaires#main-content",0.48687,48.0735,612918470570409983,86
"GB","Conon Bridge","https://www.realtimetrains.co.uk/search/simple/gb-nr:CBD",-4.4404,57.5617,612932337010737151,96
"GB","Cononley","https://www.realtimetrains.co.uk/search/simple/gb-nr:CEY",-2.010631,53.917351,612935205551865855,764
"IT","Conselice","https://iechub.rfi.it/ArriviPartenze/ArrivalsDepartures/Monitor?placeId=1166&arrivals=False",11.832105,44.511085,613028328332328959,2416
"IT","Contea Londa","https://iechub.rfi.it/ArriviPartenze/ArrivalsDepartures/Monitor?placeId=1167&arrivals=False",11.531524,43.866747,613028448603996159,59
"IT","Contesse","https://iechub.rfi.it/ArriviPartenze/ArrivalsDepartures/Monitor?placeId=1168&arrivals=False",15.535876,38.150822,613600490724261887,24
"IT","Contigliano","https://iechub.rfi.it/ArriviPartenze/ArrivalsDepartures/Monitor?placeId=1169&arrivals=False",12.779128,42.412095,613026145627013119,228
"FR","Contrexéville","https://www.garesetconnexions.sncf/fr/gares-services/contrexeville/horaires#main-content",5.890633,48.1796129,613044164224876543,637
"IT","Contursi Terme","https://iechub.rfi.it/ArriviPartenze/ArrivalsDepartures/Monitor?placeId=1170&arrivals=False",15.2363,40.63,613027101324345343,8
"GB","Conway Park","https://www.realtimetrains.co.uk/search/simple/gb-nr:CNP",-3.026886,53.386219,612934921597485055,5238
"GB","Conwy","https://www.realtimetrains.co.uk/search/simple/gb-nr:CNW",-3.83046,53.280093,612935106738257919,441
"GB","Cooden Beach","https://www.realtimetrains.co.uk/search/simple/gb-nr:COB",0.426969,50.83271,612934484318224383,522
"GB","Cookham","https://www.realtimetrains.co.uk/search/simple/gb-nr:COO",-0.721948,51.556873,612935758061240319,1731
"GB","Cooksbridge","https://www.realtimetrains.co.uk/search/simple/gb-nr:CBR",-0.010272,50.903938,612934439653081087,170
"GB","Coombe","https://www.realtimetrains.co.uk/search/simple/gb-nr:COE",-4.481655,50.44479,612919734467297279,26
"GB","Copplestone","https://www.realtimetrains.co.uk/search/simple/gb-nr:COP",-3.751624,50.814228,612935625101803519,679
"FR","Corbehem","https://www.garesetconnexions.sncf/fr/gares-services/corbehem/horaires#main-content",3.0405375,50.3428545,612934406843138047,423
"FR","Corbeil-Essonnes","https://www.garesetconnexions.sncf/fr/gares-services/corbeil-essonnes/horaires#main-content",2.47401,48.61403,613047059370475519,2281
"IT","Corbetta-S.Stefano Ticino","https://iechub.rfi.it/ArriviPartenze/ArrivalsDepartures/Monitor?placeId=1174&arrivals=False",8.918189,45.480994,613045474961653759,1266
"IT","Corbezzi","https://iechub.rfi.it/ArriviPartenze/ArrivalsDepartures/Monitor?placeId=1175&arrivals=False",10.919718,43.994107,613028500711931903,140
"FR","Corbie","https://www.garesetconnexions.sncf/fr/gares-services/corbie/horaires#main-content",2.4996846,49.9116183,612934402256666623,1075
"FR","Corbigny","https://www.garesetconnexions.sncf/fr/gares-services/corbigny/horaires#main-content",3.6773226,47.254807,613047226601570303,368
"GB","Corbridge","https://www.realtimetrains.co.uk/search/simple/gb-nr:CRB",-2.017141,54.966152,612937267490586623,72
"GB","Corby","https://www.realtimetrains.co.uk/search/simple/gb-nr:COR",\N,\N,\N,0
"FR","Corcieux Vanémont","https://www.garesetconnexions.sncf/fr/gares-services/corcieux-vanemont/horaires#main-content",\N,\N,\N,0
"FR","Corcy","https://www.garesetconnexions.sncf/fr/gares-services/corcy/horaires#main-content",3.2157221,49.2550929,613047352623628287,182
"FR","Cordemais","https://www.garesetconnexions.sncf/fr/gares-services/cordemais/horaires#main-content",-1.8466771,47.3021502,612916540169256959,149
"FR","Cordes - Vindrac","https://www.garesetconnexions.sncf/fr/gares-services/cordes-vindrac/horaires#main-content",1.900229,44.067189,613498948916609023,15
"IT","Cordovado Sesto","https://iechub.rfi.it/ArriviPartenze/ArrivalsDepartures/Monitor?placeId=1178&arrivals=False",12.87782,45.850613,613028655590801407,527
"FR","Corgoloin","https://www.garesetconnexions.sncf/fr/gares-services/corgoloin/horaires#main-content",4.9171230999999995,47.0841982,613045195690213375,145
"IT","Corigliano Calabro","https://iechub.rfi.it/ArriviPartenze/ArrivalsDepartures/Monitor?placeId=49&arrivals=False",16.514874,39.628109,613600372191133695,4062
"GB","Corkerhill","https://www.realtimetrains.co.uk/search/simple/gb-nr:CKH",-4.323322,55.836494,612930019102031871,3146
"GB","Corkickle","https://www.realtimetrains.co.uk/search/simple/gb-nr:CKL",-3.582155,54.541657,612934887596359679,1512
"FR","Cormeilles-en-Parisis","https://www.garesetconnexions.sncf/fr/gares-services/cormeilles-parisis/horaires#main-content",2.19358,48.96864,613047308551979007,2606
"FR","Cormery","https://www.garesetconnexions.sncf/fr/gares-services/cormery/horaires#main-content",0.833953,47.26254,612919183908274175,444
"IT","Cormons","https://iechub.rfi.it/ArriviPartenze/ArrivalsDepartures/Monitor?placeId=1180&arrivals=False",13.461517,45.957566,613018610190778367,561
"IT","Corniglia","https://iechub.rfi.it/ArriviPartenze/ArrivalsDepartures/Monitor?placeId=233&arrivals=False",9.71555,44.118688,613029788224847871,205
"FR","Cornil","https://www.garesetconnexions.sncf/fr/gares-services/cornil/horaires#main-content",1.6978482000000001,45.2151758,612919023547449343,165
"IT","Cornino","https://iechub.rfi.it/ArriviPartenze/ArrivalsDepartures/Monitor?placeId=1182&arrivals=False",13.00793,46.218011,613028700975267839,1
"IT","Cornuda","https://iechub.rfi.it/ArriviPartenze/ArrivalsDepartures/Monitor?placeId=1183&arrivals=False",12.013103,45.833938,613028711790280703,715
"FR","Coron de Méricourt","https://www.garesetconnexions.sncf/fr/gares-services/coron-mericourt/horaires#main-content",2.8854084,50.4150048,612934405125570559,2080
"IT","Coronella","https://iechub.rfi.it/ArriviPartenze/ArrivalsDepartures/Monitor?placeId=1184&arrivals=False",\N,\N,\N,0
"GB","Corpach","https://www.realtimetrains.co.uk/search/simple/gb-nr:CPA",-5.121662,56.842724,612929952607633407,416
"FR","Corps-Nuds","https://www.garesetconnexions.sncf/fr/gares-services/corps-nuds/horaires#main-content",-1.5754724,47.9851669,612918568847147007,271
"IT","Corridonia Mogliano","https://iechub.rfi.it/ArriviPartenze/ArrivalsDepartures/Monitor?placeId=1185&arrivals=False",13.477607,43.28164,613026491342520319,851
"GB","Corrour","https://www.realtimetrains.co.uk/search/simple/gb-nr:CRR",-4.6909659999999995,56.760181,612930273648050175,0
"FR","Corrèze","https://www.garesetconnexions.sncf/fr/gares-services/correze/horaires#main-content",1.8810793000000001,45.3294801,612919020965855231,203
"IT","Corsano","https://iechub.rfi.it/ArriviPartenze/ArrivalsDepartures/Monitor?placeId=1186&arrivals=False",14.958056,41.164167,613027127987535871,20
"FR","Corseul - Languenan","https://www.garesetconnexions.sncf/fr/gares-services/corseul-languenan/horaires#main-content",-2.1414331,48.4960574,612918510428880895,50
"IT","Corsico","https://iechub.rfi.it/ArriviPartenze/ArrivalsDepartures/Monitor?placeId=1187&arrivals=False",9.1093,45.4361,613045476255596543,5977
"IT","Corteolona","https://iechub.rfi.it/ArriviPartenze/ArrivalsDepartures/Monitor?placeId=1188&arrivals=False",9.37551,45.1597,613045442250276863,586
"GB","Coryton","https://www.realtimetrains.co.uk/search/simple/gb-nr:COY",-3.230858,51.520512,612935587726360575,3011
"GB","Coseley","https://www.realtimetrains.co.uk/search/simple/gb-nr:CSY",-2.086051,52.545738,612935679459983359,2621
"IT","Cosenza","https://iechub.rfi.it/ArriviPartenze/ArrivalsDepartures/Monitor?placeId=50&arrivals=False",16.260506,39.318979,613600385348665343,4320
"GB","Cosford","https://www.realtimetrains.co.uk/search/simple/gb-nr:COS",-2.301479,52.645031,612935678608539647,731
"GB","Cosham","https://www.realtimetrains.co.uk/search/simple/gb-nr:CSA",-1.068259,50.841644,612935519887687679,3921
"IT","Cosio Traona","https://iechub.rfi.it/ArriviPartenze/ArrivalsDepartures/Monitor?placeId=1189&arrivals=False",9.52521,46.1355,613045461525200895,469
"FR","Cosne-Cours-sur-Loire","https://www.garesetconnexions.sncf/fr/gares-services/cosne-cours-loire/horaires#main-content",2.931981,47.413996,613047153473880063,1252
"IT","Cossato","https://iechub.rfi.it/ArriviPartenze/ArrivalsDepartures/Monitor?placeId=1190&arrivals=False",8.176597,45.563875,613045357915406335,495
"IT","Costa","https://iechub.rfi.it/ArriviPartenze/ArrivalsDepartures/Monitor?placeId=1192&arrivals=False",11.696324,45.045952,613028346875346943,1203
"IT","Costa Masnaga","https://iechub.rfi.it/ArriviPartenze/ArrivalsDepartures/Monitor?placeId=1193&arrivals=False",9.28489,45.7635,613045458016665599,495
"IT","Costigliole (Motta Di)","https://iechub.rfi.it/ArriviPartenze/ArrivalsDepartures/Monitor?placeId=1194&arrivals=False",8.147182,44.808469,613045380816306175,278
"IT","Costigliole D`Asti","https://iechub.rfi.it/ArriviPartenze/ArrivalsDepartures/Monitor?placeId=1195&arrivals=False",8.200833,44.757537,613045615311454207,36
"IT","Costigliole Saluzzo","https://iechub.rfi.it/ArriviPartenze/ArrivalsDepartures/Monitor?placeId=1196&arrivals=False",7.481667,44.570278,613045495836704767,1294
"IT","Cotignola","https://iechub.rfi.it/ArriviPartenze/ArrivalsDepartures/Monitor?placeId=1197&arrivals=False",11.936605,44.384778,613028342712500223,1208
"GB","Cottingham","https://www.realtimetrains.co.uk/search/simple/gb-nr:CGM",-0.406402,53.781826,612933769273278463,2121
"GB","Cottingley","https://www.realtimetrains.co.uk/search/simple/gb-nr:COT",-1.588832,53.767437,612933896792702975,2055
"FR","Coucy-lès-Eppes","https://www.garesetconnexions.sncf/fr/gares-services/coucy-eppes/horaires#main-content",3.7748209,49.556282,613047394864463871,145
"FR","Coudekerque-Branche","https://www.garesetconnexions.sncf/fr/gares-services/coudekerque-branche/horaires#main-content",2.3751425,51.0177069,612934349706231807,2929
"FR","Couffoulens - Leuc","https://www.garesetconnexions.sncf/fr/gares-services/couffoulens-leuc/horaires#main-content",2.3161754,43.1555365,613499141560991743,190
"FR","Couilly - Saint-Germain - Quincy","https://www.garesetconnexions.sncf/fr/gares-services/couilly-saint-germain-quincy/horaires#main-content",2.854057,48.8830205,613047042230452223,1297
"FR","Couiza - Montazels","https://www.garesetconnexions.sncf/fr/gares-services/couiza-montazels/horaires#main-content",\N,\N,\N,0
"FR","Coulanges-sur-Yonne","https://www.garesetconnexions.sncf/fr/gares-services/coulanges-yonne/horaires#main-content",3.5472388,47.5270546,613047215161606143,378
"FR","Couliboeuf","https://www.garesetconnexions.sncf/fr/gares-services/couliboeuf/horaires#main-content",\N,\N,\N,0
"FR","Coulommiers","https://www.garesetconnexions.sncf/fr/gares-services/coulommiers/horaires#main-content",3.08225,48.808006,613047365072322559,1595
"GB","Coulsdon South","https://www.realtimetrains.co.uk/search/simple/gb-nr:CDS",-0.13746,51.315231,612934490762772479,1955
"GB","Coulsdon Town","https://www.realtimetrains.co.uk/search/simple/gb-nr:CDN",\N,\N,\N,0
"FR","Courbevoie","https://www.garesetconnexions.sncf/fr/gares-services/courbevoie/horaires#main-content",2.24804,48.89831,613047308252086271,13545
"FR","Courcay - Tauxigny","https://www.garesetconnexions.sncf/fr/gares-services/courcay-tauxigny/horaires#main-content",0.867867,47.2377076,612919183920857087,75
"FR","Courcelles-le-Comte","https://www.garesetconnexions.sncf/fr/gares-services/courcelles-comte/horaires#main-content",2.7880351,50.1694124,612934376690286591,25
"FR","Courcelles-sur-Nied","https://www.garesetconnexions.sncf/fr/gares-services/courcelles-nied/horaires#main-content",6.3109926,49.0634035,613044021821964287,288
"FR","Courcy - Brimont","https://www.garesetconnexions.sncf/fr/gares-services/courcy-brimont/horaires#main-content",4.0134623,49.3296003,613047358369824767,184
"FR","Coursan","https://www.garesetconnexions.sncf/fr/gares-services/coursan/horaires#main-content",3.0510465,43.23369,613498997950119935,1300
"FR","Courtalain - Saint-Pellerin","https://www.garesetconnexions.sncf/fr/gares-services/courtalain-saint-pellerin/horaires#main-content",1.1270043,48.0735988,613047436878807039,30
"FR","Courthézon","https://www.garesetconnexions.sncf/fr/gares-services/courthezon/horaires#main-content",4.8881802,44.0899478,613499738525794303,642
"FR","Courville-sur-Eure","https://www.garesetconnexions.sncf/fr/gares-services/courville-eure/horaires#main-content",1.234836,48.451236,613047450963279871,675
"FR","Cousance","https://www.garesetconnexions.sncf/fr/gares-services/cousance/horaires#main-content",5.3868216,46.5353569,613044910848737279,333
"FR","Coussac-Bonneval","https://www.garesetconnexions.sncf/fr/gares-services/coussac-bonneval/horaires#main-content",\N,\N,\N,0
"FR","Coutances","https://www.garesetconnexions.sncf/fr/gares-services/coutances/horaires#main-content",-1.441726,49.042928,612918377683353599,580
"FR","Coutras","https://www.garesetconnexions.sncf/fr/gares-services/coutras/horaires#main-content",-0.13169,45.03661,612919130305069055,646
"FR","Couze","https://www.garesetconnexions.sncf/fr/gares-services/couze/horaires#main-content",\N,\N,\N,0
"FR","Couzon-au-Mont-d'Or","https://www.garesetconnexions.sncf/fr/gares-services/couzon-au-mont-d'or/horaires#main-content",4.8294786,45.8486737,613044817064099839,980
"FR","Couëron","https://www.garesetconnexions.sncf/fr/gares-services/coueron/horaires#main-content",-1.7235014,47.2220412,612916541727440895,507
"GB","Coventry","https://www.realtimetrains.co.uk/search/simple/gb-nr:COV",-1.513466,52.400787,612935722814406655,2042
"GB","Coventry Arena","https://www.realtimetrains.co.uk/search/simple/gb-nr:CAA",-1.494559,52.447032,612935722443210751,2259
"GB","Cowden","https://www.realtimetrains.co.uk/search/simple/gb-nr:CWN",0.110653,51.155441,612934444426199039,70
"GB","Cowdenbeath","https://www.realtimetrains.co.uk/search/simple/gb-nr:COW",-3.344314,56.111679,612937190277644287,1315
"GB","Cradley Heath","https://www.realtimetrains.co.uk/search/simple/gb-nr:CRA",-2.08976,52.469177,612935679560646655,2846
"GB","Craigendoran","https://www.realtimetrains.co.uk/search/simple/gb-nr:CGD",-4.711291,55.99485,612929974101344255,798
"GB","Cramlington","https://www.realtimetrains.co.uk/search/simple/gb-nr:CRM",-1.598887,55.088604,612937270309158911,670
"FR","Cramoisy","https://www.garesetconnexions.sncf/fr/gares-services/cramoisy/horaires#main-content",2.40489,49.256625,613047290082361343,444
"GB","Cranbrook (Devon)","https://www.realtimetrains.co.uk/search/simple/gb-nr:CBK",-3.4206,50.7501,612935609966657535,13
"FR","Cransac","https://www.garesetconnexions.sncf/fr/gares-services/cransac/horaires#main-content",2.2718666,44.522951,613499248415080447,359
"FR","Cravant - Bazarnes","https://www.garesetconnexions.sncf/fr/gares-services/cravant-bazarnes/horaires#main-content",3.6811741,47.6785079,613047212273827839,55
"GB","Craven Arms","https://www.realtimetrains.co.uk/search/simple/gb-nr:CRV",-2.837077,52.441975,612935862327443455,1589
"GB","Crawley","https://www.realtimetrains.co.uk/search/simple/gb-nr:CRW",-0.187083,51.111874,612934494164353023,3886
"GB","Crayford","https://www.realtimetrains.co.uk/search/simple/gb-nr:CRY",0.178826,51.448273,612934743146627071,2654
"GB","Crediton","https://www.realtimetrains.co.uk/search/simple/gb-nr:CDI",-3.646912,50.783375,612935624850145279,336
"FR","Creil","https://www.garesetconnexions.sncf/fr/gares-services/creil/horaires#main-content",2.4692439,49.263757,613047290227064831,3021
"IT","Crema","https://iechub.rfi.it/ArriviPartenze/ArrivalsDepartures/Monitor?placeId=1201&arrivals=False",9.69419,45.3667,613045424713891839,2100
"IT","Cremona","https://iechub.rfi.it/ArriviPartenze/ArrivalsDepartures/Monitor?placeId=1202&arrivals=False",10.01828,45.143306,613045448443166719,2273
"IT","Crescentino","https://iechub.rfi.it/ArriviPartenze/ArrivalsDepartures/Monitor?placeId=1203&arrivals=False",8.107299,45.194346,613045383070744575,2188
"IT","Crespino Del Lamone","https://iechub.rfi.it/ArriviPartenze/ArrivalsDepartures/Monitor?placeId=1204&arrivals=False",\N,\N,\N,0
"IT","Cressa Fontaneto","https://iechub.rfi.it/ArriviPartenze/ArrivalsDepartures/Monitor?placeId=1205&arrivals=False",8.498572,45.646207,613045395806748671,550
"GB","Cressing","https://www.realtimetrains.co.uk/search/simple/gb-nr:CES",0.580186,51.852028,612934714608582655,458
"GB","Cressington","https://www.realtimetrains.co.uk/search/simple/gb-nr:CSG",-2.91172,53.3588,612934921354215423,4915
"FR","Crest","https://www.garesetconnexions.sncf/fr/gares-services/crest/horaires#main-content",5.0160968,44.7301546,613045039297200127,884
"GB","Creswell (Derbys)","https://www.realtimetrains.co.uk/search/simple/gb-nr:CWD",-1.215865,53.264008,612933898946478079,2361
"FR","Creutzwald","https://www.garesetconnexions.sncf/fr/gares-services/creutzwald/horaires#main-content",\N,\N,\N,0
"IT","Crevalcore","https://iechub.rfi.it/ArriviPartenze/ArrivalsDepartures/Monitor?placeId=1206&arrivals=False",11.152997,44.71915,613028736796721151,4245
"GB","Crewe","https://www.realtimetrains.co.uk/search/simple/gb-nr:CRE",-2.432987,53.089607,612935734575235071,622
"GB","Crewkerne","https://www.realtimetrains.co.uk/search/simple/gb-nr:CKN",-2.778815,50.873337,612935645276405759,364
"GB","Crews Hill","https://www.realtimetrains.co.uk/search/simple/gb-nr:CWH",-0.106441,51.684334,612935793452777471,203
"GB","Crianlarich","https://www.realtimetrains.co.uk/search/simple/gb-nr:CNR",-4.617778,56.389652,612930007183917055,5
"GB","Criccieth","https://www.realtimetrains.co.uk/search/simple/gb-nr:CCC",-4.236972,52.918312,612935867605975039,370
"GB","Cricklewood","https://www.realtimetrains.co.uk/search/simple/gb-nr:CRI",-0.214071,51.559227,612935788966969343,9111
"FR","Crissé","https://www.garesetconnexions.sncf/fr/gares-services/crisse/horaires#main-content",\N,\N,\N,0
"GB","Croftfoot","https://www.realtimetrains.co.uk/search/simple/gb-nr:CFF",-4.229643,55.818455,612930018852470783,4073
"GB","Crofton Park","https://www.realtimetrains.co.uk/search/simple/gb-nr:CFT",-0.03678,51.454777,612934495061934079,5839
"FR","Croix - Wasquehal","https://www.garesetconnexions.sncf/fr/gares-services/croix-wasquehal/horaires#main-content",3.1380315,50.6785574,612934656186122239,1742
"FR","Croix L'Allumette","https://www.garesetconnexions.sncf/fr/gares-services/croix-allumette/horaires#main-content",3.1516591,50.6872009,612934656188219391,4878
"FR","Croix Sainte","https://www.garesetconnexions.sncf/fr/gares-services/croix-sainte/horaires#main-content",5.0196445,43.4088317,613499487601557503,1187
"FR","Croix du Prince","https://www.garesetconnexions.sncf/fr/gares-services/croix-du-prince/horaires#main-content",-0.3791261,43.2857104,612916827189673983,1307
"GB","Cromer","https://www.realtimetrains.co.uk/search/simple/gb-nr:CMR",1.292778,52.930595,612933825082687487,1167
"GB","Cromford","https://www.realtimetrains.co.uk/search/simple/gb-nr:CMF",-1.548788,53.112915,612935715648438271,157
"GB","Crookston","https://www.realtimetrains.co.uk/search/simple/gb-nr:CKT",-4.36049,55.84388,612930019095740415,2633
"IT","Cropani","https://iechub.rfi.it/ArriviPartenze/ArrivalsDepartures/Monitor?placeId=51&arrivals=False",16.813495,38.922141,613600363831885823,1434
"FR","Cros de Cagnes","https://www.garesetconnexions.sncf/fr/gares-services/cros-cagnes/horaires#main-content",7.167111,43.660465,613499562713153535,3085
"GB","Cross Gates","https://www.realtimetrains.co.uk/search/simple/gb-nr:CRG",-1.451798,53.804638,612933942286221311,3162
"GB","Crossflatts","https://www.realtimetrains.co.uk/search/simple/gb-nr:CFL",-1.844886,53.858829,612933944601477119,1239
"GB","Crosshill","https://www.realtimetrains.co.uk/search/simple/gb-nr:COI",-4.257648,55.833225,612930018835693567,5214
"GB","Crosskeys","https://www.realtimetrains.co.uk/search/simple/gb-nr:CKY",\N,\N,\N,0
"GB","Crossmyloof","https://www.realtimetrains.co.uk/search/simple/gb-nr:CMY",-4.284813,55.833626,612930018869247999,3622
"GB","Croston","https://www.realtimetrains.co.uk/search/simple/gb-nr:CSO",-2.777717,53.66756,612934957901283327,1170
"IT","Crotone","https://iechub.rfi.it/ArriviPartenze/ArrivalsDepartures/Monitor?placeId=52&arrivals=False",17.10782,39.084073,613600362764435455,4788
"GB","Crouch Hill","https://www.realtimetrains.co.uk/search/simple/gb-nr:CRH",-0.116907,51.571205,612935789585629183,10878
"FR","Crouy","https://www.garesetconnexions.sncf/fr/gares-services/crouy/horaires#main-content",3.3569138,49.4037093,613047349620506623,803
"FR","Crouy-sur-Ourcq","https://www.garesetconnexions.sncf/fr/gares-services/crouy-ourcq/horaires#main-content",3.063081,49.091821,613047366926204927,139
"GB","Crowborough","https://www.realtimetrains.co.uk/search/simple/gb-nr:COH",0.188422,51.046085,612934443717361663,1213
"GB","Crowhurst","https://www.realtimetrains.co.uk/search/simple/gb-nr:CWU",0.500984,50.888702,612934484922204159,172
"GB","Crowle","https://www.realtimetrains.co.uk/search/simple/gb-nr:CWE",-0.817042,53.589725,612933937215307775,343
"GB","Crowthorne","https://www.realtimetrains.co.uk/search/simple/gb-nr:CRN",-0.819194,51.366356,612935757578895359,1254
"GB","Croy","https://www.realtimetrains.co.uk/search/simple/gb-nr:CRO",-4.035697,55.955734,612930021234835455,764
"IT","Crucoli","https://iechub.rfi.it/ArriviPartenze/ArrivalsDepartures/Monitor?placeId=53&arrivals=False",17.040662,39.449457,613600336535355391,667
"GB","Crystal Palace","https://www.realtimetrains.co.uk/search/simple/gb-nr:CYP",-0.072899,51.417603,612934495537987583,1241
"FR","Crécy-la-Chapelle","https://www.garesetconnexions.sncf/fr/gares-services/crecy-chapelle/horaires#main-content",2.905748,48.859391,613047042171731967,806
"FR","Crépieux la Pape","https://www.garesetconnexions.sncf/fr/gares-services/crepieux-pape/horaires#main-content",4.8922918,45.8038348,613044813184368639,2412
"FR","Crépy - Couvron","https://www.garesetconnexions.sncf/fr/gares-services/crepy-couvron/horaires#main-content",3.5167165000000002,49.6233401,613047381042135039,37
"FR","Crépy-en-Valois","https://www.garesetconnexions.sncf/fr/gares-services/crepy-valois/horaires#main-content",2.8864694,49.231235,613047399021019135,1401
"FR","Créteil Pompadour","https://www.garesetconnexions.sncf/fr/gares-services/creteil-pompadour/horaires#main-content",2.4352763,48.7715403,613047303873232895,3556
"FR","Crêches-sur-Saône","https://www.garesetconnexions.sncf/fr/gares-services/creches-saone/horaires#main-content",4.7840233,46.2461762,613045174523658239,720
"FR","Cubzac-les-Ponts","https://www.garesetconnexions.sncf/fr/gares-services/cubzac-ponts/horaires#main-content",-0.4590937,44.9729407,612919140767760383,395
"IT","Cucciago","https://iechub.rfi.it/ArriviPartenze/ArrivalsDepartures/Monitor?placeId=1208&arrivals=False",9.083455,45.738311,613045478432440319,121
"GB","Cuddington","https://www.realtimetrains.co.uk/search/simple/gb-nr:CUD",-2.599329,53.23991,612934966835150847,932
"FR","Cuers - Pierrefeu","https://www.garesetconnexions.sncf/fr/gares-services/cuers-pierrefeu/horaires#main-content",6.0856855,43.2364281,613499460965629951,1003
"GB","Cuffley","https://www.realtimetrains.co.uk/search/simple/gb-nr:CUF",-0.109761,51.708675,612935793207410687,830
"FR","Cugand","https://www.garesetconnexions.sncf/fr/gares-services/cugand/horaires#main-content",-1.253301,47.0582602,612916552391458815,280
"FR","Cuinchy","https://www.garesetconnexions.sncf/fr/gares-services/cuinchy/horaires#main-content",2.7473533,50.5219693,612934411628838911,755
"GB","Culham","https://www.realtimetrains.co.uk/search/simple/gb-nr:CUM",-1.236445,51.653773,612935774962188287,112
"FR","Culmont - Chalindrey","https://www.garesetconnexions.sncf/fr/gares-services/culmont-chalindrey/horaires#main-content",5.4432217,47.8100902,613044116229455871,420
"FR","Culoz","https://www.garesetconnexions.sncf/fr/gares-services/culoz/horaires#main-content",5.778784,45.843264,613044902246219775,204
"GB","Culrain","https://www.realtimetrains.co.uk/search/simple/gb-nr:CUA",-4.405676,57.919842,612932326229278719,12
"GB","Cumbernauld","https://www.realtimetrains.co.uk/search/simple/gb-nr:CUB",-3.982089,55.941326,612930017090863103,497
"IT","Cuneo","https://iechub.rfi.it/ArriviPartenze/ArrivalsDepartures/Monitor?placeId=1211&arrivals=False",7.535953,44.387897,613045490046468095,835
"IT","Cuneo Gesso","https://iechub.rfi.it/ArriviPartenze/ArrivalsDepartures/Monitor?placeId=1212&arrivals=False",7.55587,44.3942,613045491313147903,341
"IT","Cunico Scandeluzza","https://iechub.rfi.it/ArriviPartenze/ArrivalsDepartures/Monitor?placeId=1213&arrivals=False",8.109722,45.036667,613045385354543103,39
"GB","Cupar","https://www.realtimetrains.co.uk/search/simple/gb-nr:CUP",-3.008772,56.317043,612937192884404223,1481
"IT","Cupone","https://iechub.rfi.it/ArriviPartenze/ArrivalsDepartures/Monitor?placeId=1214&arrivals=False",\N,\N,\N,0
"IT","Cupramarittima","https://iechub.rfi.it/ArriviPartenze/ArrivalsDepartures/Monitor?placeId=1215&arrivals=False",13.860835,43.023406,613026455963566079,207
"IT","Cureggio","https://iechub.rfi.it/ArriviPartenze/ArrivalsDepartures/Monitor?placeId=1216&arrivals=False",8.4566,45.6725,613045395441844223,723
"IT","Curinga","https://iechub.rfi.it/ArriviPartenze/ArrivalsDepartures/Monitor?placeId=54&arrivals=False",\N,\N,\N,0
"GB","Curriehill","https://www.realtimetrains.co.uk/search/simple/gb-nr:CUH",-3.317849,55.901703,612937219170107391,276
"IT","Cusano","https://iechub.rfi.it/ArriviPartenze/ArrivalsDepartures/Monitor?placeId=1217&arrivals=False",12.757329,45.945458,613028659795591167,522
"GB","Custom House El","https://www.realtimetrains.co.uk/search/simple/gb-nr:CUS",\N,\N,\N,0
"IT","Cutro","https://iechub.rfi.it/ArriviPartenze/ArrivalsDepartures/Monitor?placeId=55&arrivals=False",16.962932,39.025562,613600362923819007,10
"GB","Cuxton","https://www.realtimetrains.co.uk/search/simple/gb-nr:CUX",0.462693,51.374298,612934478148403199,195
"IT","Cuzzago (Mi)","https://iechub.rfi.it/ArriviPartenze/ArrivalsDepartures/Monitor?placeId=1218&arrivals=False",8.372184,45.993757,613045717350481919,154
"IT","Cuzzago (No)","https://iechub.rfi.it/ArriviPartenze/ArrivalsDepartures/Monitor?placeId=3208&arrivals=False",8.372184,45.993757,613045717350481919,154
"GB","Cwmbach","https://www.realtimetrains.co.uk/search/simple/gb-nr:CMH",-3.413774,51.701885,612935586579218431,976
"GB","Cwmbran","https://www.realtimetrains.co.uk/search/simple/gb-nr:CWM",-3.016233,51.656544,612935419603976191,1909
"GB","Cynghordy","https://www.realtimetrains.co.uk/search/simple/gb-nr:CYN",-3.747095,52.051689,612935577496453119,25
"FR","Cérons","https://www.garesetconnexions.sncf/fr/gares-services/cerons/horaires#main-content",-0.340526,44.632346,612917087611912191,493
"FR","Dachstein","https://www.garesetconnexions.sncf/fr/gares-services/dachstein/horaires#main-content",7.5330038,48.5428546,613044079049048063,466
"GB","Dagenham Dock","https://www.realtimetrains.co.uk/search/simple/gb-nr:DDK",0.14505,51.526237,612934743891116031,288
"GB","Daisy Hill","https://www.realtimetrains.co.uk/search/simple/gb-nr:DSY",-2.516212,53.539389,612934970391920639,2373
"GB","Dalgety Bay","https://www.realtimetrains.co.uk/search/simple/gb-nr:DAG",-3.354809,56.044178,612937218811494399,67
